0.1790,0.0918,0.0979,0.0866,0.0772,0.5398
0.3699,0.1969,0.2008,0.1896,0.1538,2.2461
0.8812,0.4421,0.4890,0.4489,0.2302,4.0323
2.4369,1.2191,1.4830,1.4500,0.3068,5.8708
4.0978,2.0506,2.5473,2.5083,0.3837,7.7225
5.8453,2.9204,3.6438,3.5962,0.4594,9.6209
