1.03,1.1653,0.477,2.1561,0.4285,0.3155,2.895
1.1,1.1352,0.4663,1.2917,0.3822,0.3155,2.8946
1.15,1.1048,0.4806,1.119,0.3545,0.3157,2.8949
1.25,1.0725,0.469,0.9504,0.3186,0.3156,2.8944
1.4,1.0345,0.4554,0.8298,0.2869,0.3154,2.8948
1.5,1.0054,0.4308,0.7767,0.2714,0.3153,2.8945
1.6,1.0041,0.4231,0.7364,0.2621,0.3155,2.8949
1.75,1.0263,0.415,0.7063,0.2924,0.3158,2.8945
1.9,1.0484,0.4076,0.6798,0.3219,0.3156,2.8949
2,1.0631,0.4032,0.6651,0.3395,0.3158,2.8949
