0.2002,0.0993,0.3868,0.1274,0.0772,0.5398
0.4352,0.2188,0.7543,0.3150,0.1537,2.2461
0.6746,0.3498,1.1088,0.5030,0.2301,4.0323
0.9361,0.4954,1.4879,0.6912,0.3067,5.8707
1.1867,0.6282,1.8583,0.8795,0.3837,7.7226
1.4209,0.7504,3.8465,1.8187,0.4594,9.6209
1.6721,0.8983,7.6005,3.7404,0.5373,11.5427
1.9272,1.0313,11.2579,5.6232,0.6124,13.4689
2.1816,1.1820,14.8597,7.5773,0.6888,15.4007
2.5227,1.3305,18.6318,9.5661,0.7655,17.3299
